cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
19647330122622|Aspire Firestone Academy Charter|1|0|0|0|2019-10-03|Met||2019
19647330122614|Aspire Gateway Academy Charter|1|0|0|0|2019-10-03|Met||2019
01612590118224|Aspire Golden State College Preparatory Academy|1|0|1|0|2019-10-03|Met||2019
19647330124800|Aspire Inskeep Academy Charter|1|0|0|0|2019-10-03|Met||2019
19647330124792|Aspire Juanita Tate Academy Charter|1|0|0|0|2019-10-03|Met||2019
19647330114884|Aspire Junior Collegiate Academy|1|0|0|0|2019-10-03|Met||2019
39686760118497|Aspire Langston Hughes Academy|1|0|1|0|2019-10-03|Met||2019
01612590130666|Aspire Lionel Wilson College Preparatory Academy|1|0|1|0|2019-10-03|Met||2019
01612596117568|Aspire Monarch Academy|1|0|0|0|2019-10-03|Met||2019
19101990112128|Aspire Ollin University Preparatory Academy|1|2|2|0|2019-10-03|Met||2019
19647330122721|Aspire Pacific Academy|1|0|5|0|2019-10-03|Met||2019
39686760114876|Aspire Port City Academy|1|0|0|0|2019-10-03|Met||2019
07617960132100|Aspire Richmond Ca. College Preparatory Academy|1|0|0|0|2019-10-03|Met||2019
07617960132118|Aspire Richmond Technology Academy|1|0|0|0|2019-10-03|Met||2019
39685856118921|Aspire River Oaks Charter|1|0|0|0|2019-10-03|Met||2019
39686760108647|Aspire Rosa Parks Academy|1|0|0|0|2019-10-03|Met||2019
19647330124784|Aspire Slauson Academy Charter|1|0|0|0|2019-10-03|Met||2019
50710430112292|Aspire Summit Charter Academy|1|0|0|0|2019-10-03|Met||2019
19647330120477|Aspire Titan Academy|1|0|0|0|2019-10-03|Met||2019
01612590130732|Aspire Triumph Technology Academy|1|0|0|0|2019-10-03|Met||2019
50711670137265|Aspire University Charter|1|0|0|0|2019-10-03|Met||2019
50711750120212|Aspire Vanguard College Preparatory Academy|1|0|0|0|2019-10-03|Met||2019
39685856116594|Aspire Vincent Shalvey Academy|1|0|0|0|2019-10-03|Met||2019
19753090127100|Assurance Learning Academy|1|0, 0, and 4 teacher vacancies|0|0|2019-10-14|Met||2019
40687000000000|Atascadero Unified|1|0|0|0|2019-10-15|Met||2019
34674470133975|Atkinson Academy Charter|1|||0||Not Met For Two or More Years||2019
24656310000000|Atwater Elementary|1|0|0|0|2019-10-08|Met|The AESD Human Resources Department is dedicated to recruiting and retaining highly qualified staff to serve our students.  Representatives from AESD collaborate with local universities and attend job fairs early and often to make connections with local aspiring educators who are also dedicated to the Atwater community.  Every year, the Educational Services department monitors the access to standards-aligned instructional materials for every student through an inventory system that provides each teacher with the maximum amount of materials per class size limits. This ensures that as students enter a school, their classroom will have all materials ready for them on the first day.  Yearly, the head of maintenance and facilities, in conjunction with site and district administration, evaluate school site facilities using the Facilities Inspection Tool.  This data is then populated in the School Accountability Report Card.  In the 2018-19 and 2019-20 school years, all school sites were shown to be in "good" or "exemplary" condition.  In addition to this yearly evaluation, site administration and custodians communicate with the head of maintenance and facilities through a work order software program to track repairs and/or requests daily.  Additions such as forced entry gates, more security cameras, and an additional part time custodian at all sites have worked to increase an already high level of safe and well-maintained facilities.|2019
31667870000000|Auburn Union Elementary|1|0 misassignments, 3 vacant teacher positions|0|0|2019-10-09|Met||2019
37683383731395|Audeo Charter|1|0|0|0|2019-10-31|Met|100% of teachers are appropriately assigned. 100% of students have access to their own copies of standards-aligned instructional materials for use at school and at home. 100% of facilities are in "good repair" status.|2019
37770320134577|Audeo Charter II|1|0|0|0|2019-10-08|Met|100% of teachers are appropriately assigned. 100% of students have access to their own copies of standards-aligned instructional materials for use at school and at home. 100% of facilities are in "good repair" status.|2019
37681060137034|Audeo Charter School III|1|0|0|0|2019-10-08|Met|100% of teachers are appropriately assigned. 100% of students have access to their own copies of standards-aligned instructional materials for use at school and at home. 100% of facilities are in "good repair" status.|2019
01100170137448|Aurum Preparatory Academy|1|0|0|0|2019-10-23|Met||2019
19648810113464|Aveson Global Leadership Academy|1|0|0|0|2019-10-24|Met||2019
19648810113472|Aveson School of Leaders|1|0|0|0|2019-10-24|Met||2019
19642790000000|Azusa Unified|1|0|0|0|2019-10-15|Met|In addition to providing appropriately credentialed and assigned teachers, standards-aligned instructional materials, and ongoing maintenance of facilities, Azusa Unified School District is currently in the process of expending bond funds generously approved by Azusa voters in November of 2014. The district has been modernizing and updating school sites, beginning with those sites not previously updated. In addition to bond-funded projects, other improvements to schools have been ongoing. These projects include improvements to the front of schools, new fencing, new, lighting, new technology enhancements. Furthermore, all elementary schools received new playground equipment during the 2018-2019 school year.|2019
43694270131995|B. Roberto Cruz Leadership Academy|1|0%|0%|0|2019-10-30|Met|Though a relatively new school, RCLA has worked hard to ensure that teachers have proper credentials in their assigned subject, that there are no teacher misassignments, and that appropriate curricular materials are provided to ensure mastery of California Common Core State Standards.  The facilities team has also done an excellent job of maintaining the learning environment and addressing facilities issues proactively, before they become long term problems.|2019
36738580000000|Baker Valley Unified|1|||0||Not Met||2019
15633210000000|Bakersfield City|1|0|0|0|2019-10-22|Met||2019
19642870000000|Baldwin Park Unified|1|||0||Not Met||2019
42691040000000|Ballard Elementary|1|0|0|0|2019-10-17|Met||2019
24656496025381|Ballico-Cressey Community Charter|1|0|0|0|2019-10-10|Met||2019
24656490000000|Ballico-Cressey Elementary|1|0|0|0|2019-10-10|Met||2019
13631230118455|Ballington Academy for the Arts and Sciences|1|0|0|0|2019-10-18|Met||2019
36678760133892|Ballington Academy for the Arts and Sciences - San Bernardino|1|00|0|0|2019-10-18|Met||2019
04613820000000|Bangor Union Elementary|1|0|0|0|2019-10-28|Met||2019
33669850000000|Banning Unified|1|Three misassignments of teachers of English Learners, two teacher misassignments for a total of five teacher misassignments, and zero vacant teacher positions|0|2|2019-11-13|Met||2019
39684860000000|Banta Elementary|1|0|0|3|2019-10-10|Met|Although the school received an Exemplary Rating overall 2018-9 there were three Deficiencies: Pest/Vermin Infestation-Upper Grade Playground, Playground School Grounds-Upper and Lower Grade Playgrounds.  Weekly preventative pest abatement is being conducted to control vermin infestation in the Upper Playground, small repairs needed in the Upper and Lower playground areas have been completed.|2019
19765470118760|Barack Obama Charter|1|0|0|0|2019-10-28|Met|This standard was met.|2019
37681896120901|Barona Indian Charter|1|0|0|0|2019-10-14|Met||2019
36676110000000|Barstow Unified|1|5.4%|0|0|2019-10-22|Met||2019
20651850000000|Bass Lake Joint Union Elementary|1|0|0|0|2019-10-09|Met||2019
19642950000000|Bassett Unified|1|0|0|0|2019-10-22|Met||2019
01612590106906|Bay Area Technology|1|0 misassignments of teachers of English learners, 0 total teacher misassignments, 0 vacant teacher positions|0%|0|2019-10-07|Met|The Bay Area Technology School shares a campus with two other OUSD schools, Rudsdale Continuation School and Sojourner Truth Independent Study. Previously the school housed middle school students. It is an old school and is need of maintenance and some repair, however, all criteria for Williams Act has been met with positive reporting, including no teacher mis-assignments, no vacancies, Board approved digital instructional materials for all students, and facilities in good repair as measured by the 2017-18 SARC.|2019
27102720124297|Bay View Academy|1|0|0|0|2019-09-17|Met||2019
33769430132522|Baypoint Preparatory Academy|1|0|0|0|2019-10-28|Met|At Baypoint Preparatory Academy (BPA/Baypoint), teachers are fully credentialed and utilize a high quality curriculum aligned to California Common Core State Standards (CCSS). The fully credentialed teachers are properly assigned based on initial and annual verification of core teacher credentials, as reported by the California Commission on Teacher Credentialing and California Longitudinal Pupil Achievement Data System (CALPADS).  All students have access to the Common Core-aligned curriculum and receive high-quality instruction, as evidenced by the teachers' curriculum guides/lesson plans. Administrative staff regularly reviews credential status/assignments of current teaching staff. Throughout the academic year, BPA evaluates CCSS aligned curriculum, supplemental materials, and makes adjustments based on student data.   BPA employs instructional coaches in the classroom to support instruction and student achievement. The administrative team provides support to teachers to ensure that classroom instruction is conducive to student learning. Baypoint ensures that facilities are safe and maintained in satisfactory repair to create an environment with minimal attendance issues. Administrators conduct monthly and quarterly facility inspections to screen for safety hazards. Administrators reinforce that all health & safety codes must be adhered to at all times.|2019
