cdsCode|lea|priorityNumber|nativeSummary|profLearningELA|profLearningELD|profLearningMath|profLearningScience|profLearningSocial|materialELA|materialELD|materialMath|materialScience|materialSocial|programELA|programELD|programMath|programScience|programSocial|standardTechEd|standardHealthEd|standardPhysicalEd|standardPerformingArts|standardWorldLang|ActivityGroupNeeds|ActivityIndividualNeeds|ActivitySupport|meetingDate|additionalInfo|performance|year
44697996049829|Alianza Charter|2||5|5|5|3|4|5|5|5|3|4|5|5|5|4|5|4|4|4|4|5|4|4|4|2019-11-15|Alianza has engaged in the Youth Truth Survey that surveys teacher in many areas that includes but not limited staff development, administrator support, and overall needs as a teacher.  In addition, Alianza has implemented several education rubrics to utilize during walkthroughs to help support teachers and  improve instruction.  Both Principal and Assistant Principals have been trained in the utilization of the tools.|Met|2019
27659610000000|Alisal Union|2|Training was completed on implementation of the core program. Approximately 90% of all certificated staff have been trained in one or more areas of the core program professional development. Districtwide content area teachers on special assignment (TOSAs) provided services to ALL sites in the new CCSS content areas, including Grade Level Team (GLT) facilitation, demonstration lessons, staff and lesson development. Alisal Union School District (AUSD) MET requirements for implementation of California Content State Standards (CCSS).|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-08-14|Training was completed on implementation of the core program. Approximately 90% of all certificated staff have been trained in one or more areas of the core program professional development. Districtwide content area teachers on special assignment (TOSAs) provided services to ALL sites in the new CCSS content areas, including Grade Level Team (GLT) facilitation, demonstration lessons, staff and lesson development. Alisal Union School District (AUSD) MET requirements for implementation of California Content State Standards (CCSS).|Met|2019
37754166119275|All Tribes Charter|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met For Two or More Years|2019
37754160122796|All Tribes Elementary Charter|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met For Two or More Years|2019
36676780137547|Allegiance STEAM Academy - Thrive|2|English Language Arts – Common Core State Standards for English Language Arts: Units of Study Writing Prompts/Rubrics; Basic Phonics Skills Test; Acadience CBMs; SBAC Interim Assessment Block English Language Development (Aligned to Common Core State Standards for English Language Arts): Units of Study Writing Prompts/Rubric; Student Oral Language Observation Matrix; Acadience CBMs Mathematics – Common Core State Standards for Mathematics; SBAC Interim Assessment Blocks; Math CBMs; Eureka Math Module Assessments Next Generation Science Standards; Discovery Ed Techbook Unit Assessments; Locally-developed Performance Task History-Social Science: Studies Weekly and Discovery Ed Techbook Unit Assessments; Units of Study Writing Prompts/Rubrics Physical Education: Locally-developed Performance Tasks  The listed tools were chosen as each is supported by evidence and provide reliable data aligned to standards. The tools complement the priorities in our charter, as well.  The results of the tools used to monitor progress indicate that Allegiance's implementation of the standards continues to improve. Results indicate that, increasingly, the complexity of instruction and assessment matches the complexity evident in the standards.|3|3|4|4|3|5|5|5|5|5|3|3|4|4|3|0|4|4|4|4|4|4|3|2019-11-04||Met|2019
54717950000000|Allensworth Elementary|2||3|3|3|2|3|4|4|3|2|3|4|3|3|2|4|3|4|2|2|1|5|5|4|2019-10-31||Met|2019
19647330127217|Alliance Alice M. Baxter College-Ready High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330121285|Alliance Cindy and Bill Simon Technology Academy High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330128058|Alliance College-Ready Middle Academy 12|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330120030|Alliance College-Ready Middle Academy 4|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330120048|Alliance College-Ready Middle Academy 5|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330128033|Alliance College-Ready Middle Academy 8|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330108936|Alliance Collins Family College-Ready High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330111500|Alliance Dr. Olga Mohan High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330106864|Alliance Gertz-Ressler Richard Merkin 6-12 Complex|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330111518|Alliance Jack H. Skirball Middle|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330108894|Alliance Judy Ivie Burton Technology Academy High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330128041|Alliance Kory Hunter Middle|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330117606|Alliance Leichtman-Levine Family Foundation Environmental Science High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330111658|Alliance Marc & Eva Stern Math and Science|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
19647330124941|Alliance Margaret M. Bloomfield Technology Academy High|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|1|4|4|1|5|5|5|5|2020-01-23||Met|2019
